,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
135,0.0,False,2023-08-19T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-1441.0,4093.0,0.0,1441.0,Aaron Connolly,45.0,FWD,Brighton,3,3.0,Newcastle,6,4,2.701080432172869,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857.0,0.0,0.0,0.0,720.5,45.0,3.0,0.0,0.0,0.0,0.0,0.0,764.0,0.0,0.0,0.0,720.5,0.0
621,0.0,True,2023-08-20T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-11945.0,79839.0,1715.0,13660.0,Aaron Cresswell,44.0,DEF,West Ham,3,3.0,Luton,14,20,3.4482758620689653,0,0.0,1.0,74.0,2235.0,32.0,632.9,411.6,81.0,8.0,439.0,113.0,6.0,0.0,3.0,1.5,47.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82661.0,0.0,0.0,857.5,6830.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,2822.0,0.0,0.0,857.5,6830.0,0.0
113,5.0,False,2023-08-19T14:00:00Z,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.5,0.0,0.2,45,-611.0,28443.0,1516.0,2127.0,Aaron Hickey,45.0,DEF,Brentford,3,3.0,Bournemouth,9,15,2.8938906752411575,1,0.0,3.0,63.0,1918.0,30.0,119.8,223.6,98.0,2.0,310.0,44.2,5.0,0.0,7.0,0.3,49.0,,2023-24,0.0,0.0,11.0,0.5,6.15,1.0,0.0,1.4000000000000001,5.5,74.0,0.0,0.0,0.0,0.0,0.0,27420.5,2.0,2.5,758.0,1063.5,45.0,2.0,4.0,4.65,1.2000000000000002,5.5,3.0,1022.5,2.0,2.5,758.0,1063.5,0.0
16,6.0,False,2023-08-21T19:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,15.4,0.0,0.0,1.5,50,-46452.0,1625661.0,45504.0,91956.0,Aaron Ramsdale,50.0,GKP,Arsenal,3,3.0,Man Utd,2,3,2.718868950516585,0,0.0,0.0,143.0,3420.0,43.0,0.0,761.4,0.0,9.0,664.0,76.2,14.0,0.0,1.0,11.4,48.0,,2023-24,0.0,0.0,17.5,0.5,0.0,0.5,0.0,1.4,14.0,90.0,0.0,0.0,0.0,0.0,1.5,1567838.5,0.0,4.0,22752.0,45978.0,50.0,3.0,7.5,0.0,0.09999999999999998,1.4000000000000004,0.0,57822.5,0.0,2.0,22752.0,45978.0,0.0
458,1.0,False,2023-08-19T16:30:00Z,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,5.8,12.2,2.0,2.0,45,159885.0,382753.0,174411.0,14526.0,Aaron Wan-Bissaka,46.0,DEF,Man Utd,3,0.0,Arsenal,3,2,2.406417112299465,4,0.0,0.0,67.0,1432.0,10.0,221.9,290.4,143.0,3.0,308.0,65.5,8.0,0.0,2.0,1.8,43.0,,2023-24,0.5,1.5,25.5,0.5,22.950000000000003,0.5,0.0,5.1,24.099999999999998,77.5,0.0,0.0,0.0,0.0,0.0,252395.0,4.0,6.5,87205.5,7263.0,45.0,1.5,14.5,10.750000000000002,3.0999999999999996,18.3,12.5,130358.0,2.0,5.5,87205.5,7263.0,0.0
275,2.0,False,2023-08-20T13:00:00Z,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,15.0,8.0,2.4,55,-952.0,21324.0,1981.0,2933.0,Abdoulaye Doucouré,55.0,MID,Everton,3,0.0,Sheffield Utd,17,20,3.7187288708586883,0,5.0,2.0,76.0,1527.0,27.0,261.2,315.8,229.0,10.0,263.0,80.3,4.0,1.0,6.0,0.2,53.0,,2023-24,0.0,0.0,4.5,0.0,24.7,2.5,0.0,4.6,4.7,90.0,0.0,0.0,0.0,0.0,0.0,19922.5,16.5,2.0,990.5,1466.5,55.0,0.0,2.5,9.7,2.2,4.1000000000000005,0.0,1401.5,8.5,0.0,990.5,1466.5,0.0
207,0.0,False,2023-08-20T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-107.0,432.0,0.0,107.0,Abdul Rahman Baba,40.0,DEF,Chelsea,3,0.0,Nott'm Forest,12,16,1.924001924001924,11,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.5,0.0,0.0,0.0,53.5,40.0,0.5,0.0,0.0,0.0,0.0,0.0,54.5,0.0,0.0,0.0,53.5,0.0
554,0.0,False,2023-08-18T18:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-390.0,18946.0,719.0,1109.0,Adam Davies,40.0,GKP,Sheffield Utd,3,0.0,Everton,20,17,2.7027027027027026,1,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18078.0,0.0,0.0,359.5,554.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,0.0,359.5,554.5,0.0
146,1.0,False,2023-08-19T14:00:00Z,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.2,11.7,2.0,1.7,50,-1889.0,4810.0,44.0,1933.0,Adam Lallana,49.0,MID,Brighton,3,3.0,Newcastle,6,4,3.0012004801920766,4,2.0,1.0,47.0,717.0,10.0,186.7,144.2,152.0,4.0,146.0,48.5,5.0,0.0,0.0,0.1,48.0,,2023-24,0.0,0.0,2.0,0.0,5.85,0.0,0.0,0.85,1.6,4.5,0.0,0.0,0.0,0.0,0.0,5698.5,1.0,0.5,22.0,966.5,50.0,3.0,2.0,5.85,0.85,1.6,4.5,888.5,1.0,0.5,22.0,966.5,0.0
88,0.0,False,2023-08-19T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-729.0,1990.0,44.0,773.0,Adam Smith,44.0,DEF,Bournemouth,3,0.0,Brentford,15,9,2.8846153846153846,0,0.0,1.0,74.0,2940.0,58.0,261.6,406.2,88.0,5.0,400.0,75.7,7.0,0.0,11.0,0.2,43.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2337.5,0.0,0.0,22.0,386.5,45.0,0.5,0.0,0.0,0.0,0.0,0.0,347.5,0.0,0.0,22.0,386.5,0.0
160,1.0,False,2023-08-19T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,24.0,0.5,0.0,2.5,45,-7383.0,21587.0,154.0,7537.0,Adam Webster,44.0,DEF,Brighton,3,3.0,Newcastle,6,4,2.701080432172869,2,0.0,0.0,75.0,1983.0,27.0,104.0,354.0,126.0,3.0,405.0,58.4,9.0,0.0,2.0,0.5,45.0,,2023-24,0.0,0.0,10.0,0.0,0.25,0.5,0.0,1.25,12.0,45.0,0.0,0.0,0.0,0.0,0.0,25220.0,0.0,0.5,77.0,3768.5,45.0,3.0,10.0,0.25,1.25,12.0,45.0,3633.0,0.0,0.5,77.0,3768.5,0.0
329,1.0,False,2023-08-26T14:00:00Z,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,0.3,21.0,2.6,50,288.0,3081.0,1015.0,727.0,Adama Traoré,50.0,MID,Fulham,3,1.0,Man City,10,1,3.5842293906810037,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,-2.0,0.0,0.3,1.0,0.0,2.6,5.0,19.0,0.0,0.0,0.0,0.0,0.0,3081.0,21.0,1.0,1015.0,727.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0.0,False,2023-08-25T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-2298.0,18588.0,403.0,2701.0,Admiral Muskwe,45.0,FWD,Luton,3,0.0,West Ham,20,14,2.667457024303497,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19869.5,0.0,0.0,201.5,1350.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.5,0.0,0.0,201.5,1350.5,0.0
330,0.0,True,2023-08-19T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-331.0,31365.0,1529.0,1860.0,Adrián San Miguel del Castillo,40.0,GKP,Liverpool,3,3.0,Aston Villa,5,7,2.3515579071134627,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,38.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29200.5,0.0,0.0,764.5,930.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,2164.5,0.0,0.0,764.5,930.0,0.0
396,0.0,False,2023-08-25T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,133.0,1904.0,274.0,141.0,Aidan Francis-Clarke,40.0,DEF,Luton,3,0.0,West Ham,20,14,2.3710729104919976,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.0,0.0,0.0,274.0,141.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,False,2023-08-21T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,-266.0,1955.0,62.0,328.0,Albert Sambi Lokonga,49.0,MID,Arsenal,3,3.0,Man Utd,2,3,2.718868950516585,10,0.0,0.0,23.0,728.0,8.0,57.2,98.4,20.0,0.0,129.0,17.6,2.0,0.0,2.0,0.2,43.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.5,0.0,0.0,31.0,164.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,137.5,0.0,0.0,31.0,164.0,0.0
439,2.0,False,2023-08-19T16:30:00Z,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.4,12.1,43.0,6.3,50,-10833.0,232760.0,15286.0,26119.0,Alejandro Garnacho,49.0,MID,Man Utd,3,0.0,Arsenal,3,2,2.6737967914438503,7,3.0,2.0,39.0,557.0,13.0,58.5,153.8,266.0,0.0,81.0,47.9,0.0,0.0,3.0,1.5,41.0,,2023-24,0.0,0.0,6.5,0.5,7.949999999999999,0.5,0.0,3.9,3.7,66.0,0.0,0.0,0.0,0.0,0.0,227123.0,28.5,2.5,7643.0,13059.5,50.0,1.5,2.5,4.15,2.4,3.7,1.0,5637.0,14.5,0.5,7643.0,13059.5,0.0
612,0.0,True,2023-08-19T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,-515.0,5971.0,1127.0,1642.0,Alejo Véliz,55.0,FWD,Spurs,3,3.0,Burnley,8,20,3.0054644808743167,1,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5971.0,0.0,0.0,1127.0,1642.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,True,2023-08-19T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,-90313.0,315027.0,15405.0,105718.0,Aleksandar Mitrović,74.0,FWD,Fulham,3,0.0,Man City,10,1,5.376344086021505,0,14.0,2.0,107.0,2010.0,30.0,216.5,584.8,1141.0,14.0,324.0,193.1,7.0,0.0,7.0,12.5,66.0,,2023-24,0.0,0.0,3.0,0.0,0.15,0.0,0.0,1.65,3.2,16.0,0.0,0.0,0.0,0.0,0.0,339789.5,13.0,0.5,7702.5,52859.0,75.0,1.5,3.0,0.15,1.65,3.2,16.0,24762.5,13.0,0.5,7702.5,52859.0,0.0
282,1.0,False,2023-08-20T13:00:00Z,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,14.5,2.0,2.2,55,-6783.0,74543.0,2583.0,9366.0,Alex Iwobi,54.0,MID,Everton,3,0.0,Sheffield Utd,17,20,3.7187288708586883,0,2.0,8.0,126.0,3379.0,56.0,917.7,682.4,366.0,9.0,563.0,196.7,9.0,0.0,2.0,1.1,49.0,,2023-24,0.0,0.0,6.5,0.0,27.6,1.5,0.0,6.4,12.2,70.0,0.0,0.0,0.0,0.0,0.0,75142.5,24.0,1.5,1291.5,4683.0,55.0,0.0,2.5,13.100000000000001,4.199999999999999,7.199999999999999,20.0,599.5,22.0,0.5,1291.5,4683.0,0.0
527,0.0,True,2023-08-18T18:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-313.0,3337.0,183.0,496.0,Alex Mighten,44.0,MID,Nott'm Forest,3,3.0,Chelsea,16,12,2.25,10,0.0,0.0,1.0,7.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.0,0.0,0.0,91.5,248.0,45.0,1.5,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,91.5,248.0,0.0
500,0.0,False,2023-08-19T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2039.0,33013.0,5567.0,3528.0,Alex Murphy,40.0,DEF,Newcastle,3,0.0,Brighton,4,6,2.0714655618850335,8,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33013.0,0.0,0.0,5567.0,3528.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,False,2023-08-19T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,-148.0,1078.0,254.0,402.0,Alex Scott,50.0,MID,Bournemouth,3,0.0,Brentford,15,9,3.2051282051282053,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,0.0,254.0,402.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0.0,False,2023-08-19T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-389.0,829.0,0.0,389.0,Alex Telles,45.0,DEF,Man Utd,3,0.0,Arsenal,3,2,2.406417112299465,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.5,0.0,0.0,0.0,194.5,45.0,1.5,0.0,0.0,0.0,0.0,0.0,203.5,0.0,0.0,0.0,194.5,0.0
477,2.0,False,2023-08-19T19:00:00Z,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.6,1.8,2.0,0.4,76,433540.0,2258271.0,508318.0,74778.0,Alexander Isak,77.0,FWD,Newcastle,3,0.0,Brighton,4,6,3.935784567581564,1,10.0,2.0,100.0,1520.0,20.0,244.1,475.0,693.0,18.0,353.0,141.1,4.0,0.0,3.0,12.7,70.0,,2023-24,0.0,1.5,29.0,0.0,2.25,1.0,1.0,6.8,34.5,66.0,0.0,0.0,0.0,0.0,0.0,1802300.5,31.5,7.5,254159.0,37389.0,75.5,1.5,22.0,0.45000000000000007,6.3999999999999995,33.9,1.0,455970.5,29.5,5.5,254159.0,37389.0,0.5
34,0.0,True,2023-08-20T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,-719.0,3938.0,197.0,916.0,Alexandre Moreno Lopera,50.0,DEF,Aston Villa,3,3.0,Liverpool,7,5,3.1289111389236544,0,0.0,3.0,72.0,1325.0,10.0,321.1,254.4,151.0,5.0,278.0,72.3,7.0,0.0,3.0,2.1,45.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4023.5,0.0,0.0,98.5,458.0,50.0,1.5,0.0,0.0,0.0,0.0,0.0,85.5,0.0,0.0,98.5,458.0,0.0
345,-2.0,True,2023-08-19T14:00:00Z,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.8,7.9,0.0,1.6,60,-57686.0,1022382.0,45356.0,103042.0,Alexis Mac Allister,60.0,MID,Liverpool,3,3.0,Aston Villa,5,7,3.527336860670194,4,10.0,2.0,140.0,2882.0,45.0,729.6,741.0,706.0,18.0,567.0,217.8,10.0,0.0,8.0,14.7,56.0,,2023-24,0.0,0.0,7.0,0.0,10.7,1.0,0.0,2.1500000000000004,10.7,73.5,0.0,0.0,0.0,0.5,0.0,1008156.0,0.0,-0.5,22678.0,51521.0,60.0,2.0,6.0,2.8,0.55,2.9,16.5,14226.0,0.0,1.5,22678.0,51521.0,0.0
368,1.0,False,2023-08-25T19:00:00Z,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,0.5,2.0,0.5,45,-1295.0,13058.0,360.0,1655.0,Alfie Doughty,44.0,DEF,Luton,3,0.0,West Ham,20,14,2.667457024303497,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,2.0,0.0,0.25,2.0,0.0,0.25,1.2,23.0,0.0,0.0,0.0,0.0,0.0,14118.5,1.0,0.5,180.0,827.5,45.0,0.0,0.0,0.25,0.25,1.2,3.0,1060.5,1.0,0.5,180.0,827.5,0.0
608,0.0,True,2023-08-19T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-3401.0,22114.0,223.0,3624.0,Alfie Whiteman,40.0,GKP,Spurs,3,3.0,Burnley,8,20,2.185792349726776,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23594.0,0.0,0.0,111.5,1812.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,1480.0,0.0,0.0,111.5,1812.0,0.0
332,2.0,True,2023-08-19T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,16.0,29.0,0.0,0.0,2.9,55,25552.0,894466.0,66646.0,41094.0,Alisson Ramses Becker,55.0,GKP,Liverpool,3,3.0,Aston Villa,5,7,3.2333921222810114,0,0.0,1.0,162.0,3330.0,43.0,10.1,966.4,0.0,15.0,824.0,97.6,14.0,0.0,1.0,16.8,55.0,,2023-24,0.0,0.0,16.0,0.0,0.0,1.0,0.0,2.75,27.6,90.0,0.0,0.0,0.0,0.0,4.0,805477.5,0.0,2.5,33323.0,20547.0,55.0,2.0,0.0,0.0,0.1499999999999999,1.4000000000000004,0.0,88988.5,0.0,0.5,33323.0,20547.0,0.0
366,0.0,False,2023-08-25T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,-559.0,3487.0,64.0,623.0,Allan Campbell,49.0,MID,Luton,3,0.0,West Ham,20,14,2.904564315352697,5,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907.5,0.0,0.0,32.0,311.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,420.5,0.0,0.0,32.0,311.5,0.5
488,0.0,False,2023-08-19T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,-3395.0,4618.0,0.0,3395.0,Allan Saint-Maximin,60.0,MID,Newcastle,3,0.0,Brighton,4,6,3.1071983428275507,2,1.0,6.0,66.0,1109.0,14.0,344.1,266.4,370.0,4.0,240.0,98.2,4.0,0.0,1.0,3.1,61.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6374.0,0.0,0.0,0.0,1697.5,60.0,1.5,0.0,0.0,0.0,0.0,0.0,1756.0,0.0,0.0,0.0,1697.5,0.0
615,10.0,True,2023-08-20T15:30:00Z,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,31.0,38.2,0.0,0.0,3.8,40,50058.0,2110039.0,93606.0,43548.0,Alphonse Areola,41.0,GKP,West Ham,3,3.0,Luton,14,20,3.0651340996168583,1,0.0,0.0,7.0,307.0,7.0,0.0,69.4,0.0,0.0,42.0,6.8,0.0,0.0,0.0,0.9,43.0,,2023-24,0.0,1.0,23.5,0.0,0.0,1.0,0.0,2.95,29.700000000000003,90.0,0.0,0.0,0.5,0.0,3.5,2005246.5,0.0,6.5,46803.0,21774.0,40.0,2.0,7.5,0.0,0.8499999999999999,8.500000000000002,0.0,104792.5,0.0,3.5,46803.0,21774.0,0.0
429,0.0,False,2023-08-19T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-940.0,3677.0,83.0,1023.0,Amad Diallo,45.0,MID,Man Utd,3,0.0,Arsenal,3,2,2.406417112299465,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.0,0.0,0.0,41.5,511.5,45.0,1.5,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,41.5,511.5,0.0
287,2.0,False,2023-08-20T13:00:00Z,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,3.5,0.0,1.0,50,-1450.0,22932.0,1310.0,2760.0,Amadou Onana,49.0,MID,Everton,3,0.0,Sheffield Utd,17,20,3.3806626098715347,6,1.0,3.0,77.0,2486.0,37.0,295.1,347.2,280.0,2.0,300.0,92.0,9.0,0.0,9.0,0.1,47.0,,2023-24,0.0,0.0,16.0,0.0,20.8,2.5,0.0,3.85,8.7,90.0,0.0,0.0,0.0,0.0,0.0,21740.0,8.5,2.0,655.0,1380.0,50.0,0.0,2.0,17.3,2.85,2.7,0.0,1192.0,8.5,0.0,655.0,1380.0,0.0
363,1.0,False,2023-08-25T19:00:00Z,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.4,0.9,0.0,3.1,40,-43829.0,709311.0,15992.0,59821.0,Amari'i Bell,40.0,DEF,Luton,3,0.0,West Ham,20,14,2.3710729104919976,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,12.0,0.0,0.45,3.5,0.0,1.55,15.2,90.0,0.0,0.0,0.0,0.0,0.0,741234.0,0.0,0.5,7996.0,29910.5,40.0,0.0,2.0,0.45,1.55,15.2,0.0,31923.0,0.0,0.5,7996.0,29910.5,0.0
166,1.0,True,2023-08-27T13:00:00Z,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,10.4,2.0,2.1,40,4559.0,60613.0,11032.0,6473.0,Ameen Al-Dakhil,40.0,DEF,Burnley,3,0.0,Spurs,20,8,2.408187838651415,3,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,11.5,0.0,5.2,3.0,0.0,1.05,4.5,90.0,0.0,0.0,0.0,0.0,0.0,51007.5,1.0,1.0,5516.0,3236.5,40.0,0.0,0.5,5.2,1.05,4.5,0.0,9605.5,1.0,0.0,5516.0,3236.5,0.0
193,0.0,True,2023-08-27T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,-2237.0,5718.0,67.0,2304.0,Anass Zaroury,49.0,MID,Burnley,3,0.0,Spurs,20,8,2.9500301023479834,5,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,-3.0,0.0,0.0,0.5,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.5,0.0,9084.5,0.0,-1.0,33.5,1152.0,49.5,0.0,3.0,0.0,0.0,0.0,15.0,3366.5,0.0,1.0,33.5,1152.0,0.5
