,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
156,0.0,True,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,-1000.0,25615.0,1373.0,2373.0,Adam Webster,44.0,DEF,Brighton,4,3.0,Newcastle,6,4,2.661826981246219,2,0.0,0.0,75.0,1983.0,27.0,104.0,354.0,126.0,3.0,405.0,58.4,9.0,0.0,2.0,0.5,45.0,,2023-24,0.0,0.0,13.333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,16.0,60.0,0.0,0.0,0.0,0.0,0.0,24009.0,0.0,0.6666666666666666,102.66666666666667,5024.666666666667,45.0,3.0,9.428090415820634,0.23570226039551584,1.1785113019775793,11.313708498984761,42.42640687119285,3425.225248067636,0.0,0.4714045207910317,72.59629620181887,3552.975873202006,0.0
287,0.0,True,2023-09-03T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-930.0,31192.0,650.0,1580.0,Adrián San Miguel del Castillo,40.0,GKP,Liverpool,4,3.0,Aston Villa,5,7,2.4434941967012827,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,38.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29922.0,0.0,0.0,1019.3333333333334,1240.0,40.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2040.7101705043763,0.0,0.0,720.7775122894874,876.812408671319,0.0
316,0.0,True,2023-09-03T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,-152.0,1882.0,36.0,188.0,Albert Sambi Lokonga,49.0,MID,Luton,4,3.0,Arsenal,20,2,55.68181818181818,0,0.0,0.0,23.0,728.0,8.0,57.2,98.4,20.0,0.0,129.0,17.6,2.0,0.0,2.0,0.2,43.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.3333333333333,0.0,0.0,41.333333333333336,218.66666666666666,50.0,3.0,0.0,0.0,0.0,0.0,0.0,129.63624321753372,0.0,0.0,29.227080289043965,154.6206828194584,0.0
358,1.0,False,2023-09-03T15:30:00Z,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,49,-44898.0,160980.0,3680.0,48578.0,Alejandro Garnacho,49.0,MID,Man Utd,4,0.0,Arsenal,3,2,2.763677382966723,8,3.0,2.0,39.0,557.0,13.0,58.5,153.8,266.0,0.0,81.0,47.9,0.0,0.0,3.0,1.5,41.0,,2023-24,0.0,0.0,7.333333333333333,0.3333333333333333,9.333333333333334,0.6666666666666666,0.0,4.7,4.933333333333334,65.66666666666667,0.0,0.0,0.0,0.0,0.0,229002.0,33.333333333333336,2.3333333333333335,10190.666666666666,17412.666666666668,50.0,1.0,2.357022603955158,3.9126575225655627,2.262741699796952,3.4883934538536345,0.9428090415820634,5314.614567398091,13.67073110293992,0.4714045207910317,7205.88950481171,12312.614678540956,0.0
529,0.0,False,2023-09-02T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,-723.0,5488.0,491.0,1214.0,Alejo Véliz,54.0,FWD,Spurs,4,3.0,Burnley,8,20,2.9956427015250546,1,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5971.0,0.0,0.0,1127.0,1642.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,False,2023-09-02T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,-41113.0,106881.0,0.0,41113.0,Aleksandar Mitrović,74.0,FWD,Fulham,4,0.0,Man City,10,1,5.3314121037463975,0,14.0,2.0,107.0,2010.0,30.0,216.5,584.8,1141.0,14.0,324.0,193.1,7.0,0.0,7.0,12.5,66.0,,2023-24,0.0,0.0,2.0,0.0,0.09999999999999999,0.0,0.0,1.0999999999999999,2.1333333333333333,10.666666666666666,0.0,0.0,0.0,0.0,0.0,331535.3333333333,8.666666666666666,0.3333333333333333,10270.0,70478.66666666667,75.0,1.0,2.8284271247461903,0.1414213562373095,1.5556349186104046,3.016988933062603,15.084944665313014,23346.308892175843,12.256517540566824,0.4714045207910317,7261.986642785843,49835.94312898629,0.0
258,0.0,False,2023-09-02T11:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,-15214.0,36099.0,56.0,15270.0,Alex Iwobi,54.0,MID,Fulham,4,1.0,Sheffield Utd,10,20,3.8904899135446684,2,2.0,8.0,126.0,3379.0,56.0,917.7,682.4,366.0,9.0,563.0,196.7,9.0,0.0,2.0,1.1,49.0,,2023-24,0.0,0.0,5.666666666666667,0.0,23.233333333333334,1.6666666666666667,0.0,5.0,9.799999999999999,63.333333333333336,0.0,0.0,0.0,0.0,0.0,74942.66666666667,16.666666666666668,1.3333333333333333,1722.0,6244.0,55.0,0.0,2.357022603955158,12.350798444725031,3.959797974644666,6.788225099390855,18.856180831641264,565.214020428447,20.741798914805393,0.4714045207910317,1217.637877203235,4415.1747417288025,0.0
445,0.0,False,2023-09-02T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,-83.0,3295.0,346.0,429.0,Alex Mighten,44.0,MID,Nott'm Forest,4,3.0,Chelsea,16,12,2.185792349726776,14,0.0,0.0,1.0,7.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3266.3333333333335,0.0,0.0,122.0,330.6666666666667,45.0,2.0,0.0,0.0,0.0,0.0,0.0,99.93775840769871,0.0,0.0,86.2670273047588,233.81664231235172,0.0
417,0.0,False,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-917.0,36738.0,2489.0,3406.0,Alex Murphy,40.0,DEF,Newcastle,4,0.0,Brighton,4,6,2.0855057351407718,8,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33013.0,0.0,0.0,5567.0,3528.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,False,2023-09-02T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,-121.0,782.0,45.0,166.0,Alex Scott,50.0,MID,Bournemouth,4,1.0,Brentford,15,9,3.236245954692557,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,0.0,254.0,402.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,False,2023-09-03T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-65.0,673.0,0.0,65.0,Alex Telles,45.0,DEF,Man Utd,4,0.0,Arsenal,3,2,2.5380710659898478,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.6666666666666,0.0,0.0,0.0,259.3333333333333,45.0,1.0,0.0,0.0,0.0,0.0,0.0,191.8616399619499,0.0,0.0,0.0,183.37635858771134,0.0
394,2.0,False,2023-09-02T16:30:00Z,73.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.7,20.0,2.4,77,36218.0,2773868.0,215435.0,179217.0,Alexander Isak,77.0,FWD,Newcastle,4,0.0,Brighton,4,6,4.014598540145985,1,10.0,2.0,100.0,1520.0,20.0,244.1,475.0,693.0,18.0,353.0,141.1,4.0,0.0,3.0,12.7,70.0,,2023-24,0.0,1.0,21.666666666666668,0.0,2.1,1.0,0.6666666666666666,4.666666666666667,23.2,65.66666666666667,0.0,0.0,0.0,0.0,0.0,1954290.6666666667,21.666666666666668,5.666666666666667,338878.6666666667,49852.0,75.66666666666667,1.0,20.741798914805393,0.42426406871192857,6.033977866125205,31.96122650963195,0.9428090415820634,429893.11009469425,27.812866726670865,5.185449728701348,239623.40319945564,35250.68725571177,0.4714045207910317
31,0.0,False,2023-09-03T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,-275.0,3452.0,257.0,532.0,Alexandre Moreno Lopera,50.0,DEF,Aston Villa,4,0.0,Liverpool,7,5,3.223726627981947,0,0.0,3.0,72.0,1325.0,10.0,321.1,254.4,151.0,5.0,278.0,72.3,7.0,0.0,3.0,2.1,45.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.0,0.0,0.0,131.33333333333334,610.6666666666666,50.0,2.0,0.0,0.0,0.0,0.0,0.0,80.61017305526642,0.0,0.0,92.86669059583323,431.80654104458506,0.0
302,3.0,True,2023-09-03T13:00:00Z,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.6,10.1,0.0,1.7,60,-88216.0,536871.0,7783.0,95999.0,Alexis Mac Allister,60.0,MID,Liverpool,4,3.0,Aston Villa,5,7,3.665241295051924,4,10.0,2.0,140.0,2882.0,45.0,729.6,741.0,706.0,18.0,567.0,217.8,10.0,0.0,8.0,14.7,56.0,,2023-24,0.0,0.0,5.0,0.0,9.766666666666666,1.0,0.0,1.9666666666666668,9.733333333333333,68.0,0.0,0.0,0.0,0.6666666666666666,0.0,1012898.0,0.0,-1.0,30237.333333333332,68694.66666666667,60.0,2.3333333333333335,5.656854249492381,2.6398653164297774,0.5185449728701349,2.734146220587984,15.556349186104045,13412.401425546434,0.0,1.4142135623730951,21381.023444998034,48574.46463134948,0.0
525,0.0,False,2023-09-02T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-1482.0,19474.0,158.0,1640.0,Alfie Whiteman,40.0,GKP,Spurs,4,3.0,Burnley,8,20,2.178649237472767,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100.666666666668,0.0,0.0,148.66666666666666,2416.0,40.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,1395.3573815414538,0.0,0.0,105.12320813640007,1708.3699833466987,0.0
289,8.0,True,2023-09-03T13:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,32.0,29.4,0.0,0.0,2.9,55,11091.0,911828.0,45393.0,34302.0,Alisson Ramses Becker,55.0,GKP,Liverpool,4,3.0,Aston Villa,5,7,3.3598045204642637,0,0.0,1.0,162.0,3330.0,43.0,10.1,966.4,0.0,15.0,824.0,97.6,14.0,0.0,1.0,16.8,55.0,,2023-24,0.0,0.0,16.0,0.0,0.0,1.0,0.0,2.8000000000000003,28.066666666666666,90.0,0.0,0.0,0.0,0.0,4.0,835140.3333333334,0.0,2.3333333333333335,44430.666666666664,27396.0,55.0,2.3333333333333335,0.0,0.0,0.14142135623730942,1.319932658214889,0.0,83899.16239682544,0.0,0.4714045207910317,31417.2256926391,19371.897377386656,0.0
405,0.0,False,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,-421.0,3510.0,0.0,421.0,Allan Saint-Maximin,60.0,MID,Newcastle,4,0.0,Brighton,4,6,3.1282586027111576,2,1.0,6.0,66.0,1109.0,14.0,344.1,266.4,370.0,4.0,240.0,98.2,4.0,0.0,1.0,3.1,61.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5788.666666666667,0.0,0.0,0.0,2263.3333333333335,60.0,1.0,0.0,0.0,0.0,0.0,0.0,1655.5726770181031,0.0,0.0,0.0,1600.4183480855527,0.0
532,2.0,False,2023-09-01T19:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.2,41,274783.0,2672692.0,301435.0,26652.0,Alphonse Areola,41.0,GKP,West Ham,4,3.0,Luton,14,20,3.3117932148626816,1,0.0,0.0,7.0,307.0,7.0,0.0,69.4,0.0,0.0,42.0,6.8,0.0,0.0,0.0,0.9,43.0,,2023-24,0.0,1.3333333333333333,26.0,0.0,0.0,1.0,0.0,3.233333333333333,32.53333333333334,90.0,0.0,0.0,0.6666666666666666,0.0,3.3333333333333335,2040177.3333333333,0.0,7.666666666666667,62404.0,29032.0,40.0,2.3333333333333335,7.0710678118654755,0.0,0.8013876853447537,8.01387685344754,0.0,98799.31648998837,0.0,3.299831645537222,44126.29157316531,20528.724071407847,0.0
348,0.0,False,2023-09-03T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,-338.0,2873.0,35.0,373.0,Amad Diallo,44.0,MID,Man Utd,4,0.0,Arsenal,3,2,2.481669486745629,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977.0,0.0,0.0,55.333333333333336,682.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,424.26406871192853,0.0,0.0,39.12657522565563,482.2468247692254,0.0
245,2.0,False,2023-09-02T11:30:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,5.9,7.0,2.0,49,-1296.0,20560.0,1558.0,2854.0,Amadou Onana,49.0,MID,Everton,4,1.0,Sheffield Utd,17,20,3.749043611323642,5,1.0,3.0,77.0,2486.0,37.0,295.1,347.2,280.0,2.0,300.0,92.0,9.0,0.0,9.0,0.1,47.0,,2023-24,0.0,0.0,15.333333333333334,0.0,15.033333333333333,3.0,0.0,2.9,7.8,90.0,0.0,0.0,0.0,0.0,0.0,22137.333333333332,5.666666666666667,2.0,873.3333333333334,1840.0,50.0,0.0,1.8856180831641267,16.3105964193697,2.6870057685088806,2.545584412271571,0.0,1123.8283775658194,8.013876853447538,0.0,617.5399222362514,1301.0764773832475,0.0
158,0.0,True,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,-6759.0,96907.0,3976.0,10735.0,Andi Zeqiri,44.0,FWD,Brighton,4,3.0,Newcastle,6,4,2.661826981246219,5,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106273.33333333333,0.0,0.0,6164.0,10620.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,4385.004852398177,0.0,0.0,4358.606199233879,7509.474016201135,0.0
492,0.0,True,2023-09-02T11:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-115.0,3243.0,368.0,483.0,Andre Brooks,45.0,MID,Sheffield Utd,4,1.0,Everton,20,17,3.1757233592095977,5,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,3.0,0.0,0.3,1.0,0.0,0.3,2.2,16.0,0.0,0.0,0.0,0.0,0.0,2455.0,0.0,1.0,1132.0,194.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
